invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,month,hour
5156,WALM017,McKinney,Fashion accessories,67.0,3.0,2020-09-28,17:29:00,Credit card,8.0,0.48,201.0,9,17
5157,WALM060,DeSoto,Home and lifestyle,79.0,1.0,2020-10-13,17:16:00,Credit card,5.0,0.33,79.0,10,17
5158,WALM070,Hurst,Fashion accessories,53.0,3.0,2023-11-10,20:49:00,Credit card,4.0,0.33,159.0,11,20
5159,WALM060,DeSoto,Home and lifestyle,51.0,3.0,2023-08-15,15:20:00,Credit card,7.0,0.33,153.0,8,15
5160,WALM026,Denton,Fashion accessories,83.0,3.0,2023-03-10,15:47:00,Credit card,6.0,0.48,249.0,3,15
5161,WALM006,El Paso,Home and lifestyle,78.0,2.0,2022-11-26,19:20:00,Credit card,4.0,0.48,156.0,11,19
5162,WALM098,Mineral Wells,Fashion accessories,46.0,2.0,2021-08-25,16:25:00,Credit card,6.0,0.18,92.0,8,16
5163,WALM028,Odessa,Home and lifestyle,69.0,2.0,2023-08-13,19:03:00,Credit card,9.0,0.48,138.0,8,19
5164,WALM014,Amarillo,Fashion accessories,49.0,1.0,2022-08-17,15:43:00,Credit card,7.0,0.48,49.0,8,15
5165,WALM045,Missouri City,Home and lifestyle,16.0,3.0,2021-09-23,16:21:00,Credit card,9.0,0.48,48.0,9,16
5166,WALM015,Grand Prairie,Fashion accessories,62.0,2.0,2023-09-29,16:21:00,Credit card,5.0,0.48,124.0,9,16
5167,WALM015,Grand Prairie,Home and lifestyle,69.0,2.0,2022-01-08,20:39:00,Credit card,8.0,0.48,138.0,1,20
5168,WALM021,McAllen,Fashion accessories,39.0,1.0,2023-12-14,18:58:00,Credit card,4.0,0.48,39.0,12,18
5169,WALM012,Garland,Home and lifestyle,32.0,2.0,2022-10-19,17:30:00,Credit card,8.0,0.48,64.0,10,17
5170,WALM037,League City,Fashion accessories,69.0,1.0,2022-01-10,15:05:00,Credit card,4.0,0.48,69.0,1,15
5171,WALM062,Galveston,Home and lifestyle,28.0,2.0,2020-01-12,18:19:00,Credit card,8.0,0.33,56.0,1,18
5172,WALM034,College Station,Fashion accessories,43.0,3.0,2021-10-25,18:29:00,Credit card,9.0,0.48,129.0,10,18
5173,WALM034,College Station,Home and lifestyle,83.0,1.0,2020-08-29,18:37:00,Credit card,9.0,0.48,83.0,8,18
5174,WALM060,DeSoto,Fashion accessories,47.0,2.0,2023-09-25,18:30:00,Credit card,5.0,0.33,94.0,9,18
5175,WALM060,DeSoto,Home and lifestyle,43.0,1.0,2020-11-20,17:15:00,Credit card,5.0,0.33,43.0,11,17
5176,WALM027,Abilene,Fashion accessories,84.0,3.0,2023-09-21,18:49:00,Credit card,8.0,0.48,252.0,9,18
5177,WALM036,Allen,Home and lifestyle,64.0,2.0,2020-01-11,17:00:00,Credit card,7.0,0.48,128.0,1,17
5178,WALM002,Dallas,Fashion accessories,78.0,1.0,2021-12-19,20:44:00,Credit card,5.0,0.36,78.0,12,20
5179,WALM092,Lake Jackson,Home and lifestyle,55.0,3.0,2022-11-25,19:56:00,Credit card,7.0,0.33,165.0,11,19
5180,WALM007,Arlington,Fashion accessories,76.0,2.0,2023-10-21,18:37:00,Credit card,6.0,0.48,152.0,10,18
5181,WALM023,Midland,Home and lifestyle,34.0,1.0,2021-09-30,19:50:00,Credit card,5.0,0.48,34.0,9,19
5182,WALM019,Pasadena,Fashion accessories,44.0,2.0,2021-12-08,19:26:00,Credit card,5.0,0.48,88.0,12,19
5183,WALM041,Mission,Home and lifestyle,49.0,3.0,2021-09-14,20:19:00,Ewallet,6.0,0.48,147.0,9,20
5184,WALM027,Abilene,Fashion accessories,23.0,3.0,2021-03-08,15:02:00,Credit card,5.0,0.48,69.0,3,15
5185,WALM043,Baytown,Home and lifestyle,63.0,2.0,2022-02-08,18:50:00,Credit card,6.0,0.48,126.0,2,18
5186,WALM063,Georgetown,Fashion accessories,60.0,3.0,2023-02-11,18:14:00,Credit card,4.0,0.33,180.0,2,18
5187,WALM004,Austin,Home and lifestyle,84.0,2.0,2023-12-29,17:10:00,Credit card,8.0,0.48,168.0,12,17
5188,WALM063,Georgetown,Fashion accessories,85.0,3.0,2023-12-24,16:41:00,Credit card,7.0,0.33,255.0,12,16
5189,WALM071,Lufkin,Home and lifestyle,16.0,1.0,2020-10-12,19:34:00,Credit card,9.0,0.33,16.0,10,19
5190,WALM001,Houston,Fashion accessories,54.0,1.0,2023-10-11,20:36:00,Credit card,9.0,0.36,54.0,10,20
5191,WALM048,Harlingen,Home and lifestyle,81.0,2.0,2021-08-10,18:42:00,Credit card,5.0,0.48,162.0,8,18
5192,WALM023,Midland,Fashion accessories,38.0,2.0,2021-08-09,17:25:00,Credit card,8.0,0.48,76.0,8,17
5193,WALM047,Flower Mound,Home and lifestyle,40.0,3.0,2021-11-26,15:34:00,Credit card,5.0,0.48,120.0,11,15
5194,WALM092,Lake Jackson,Fashion accessories,71.0,1.0,2023-09-27,15:11:00,Credit card,6.0,0.33,71.0,9,15
5195,WALM019,Pasadena,Home and lifestyle,24.0,1.0,2020-09-17,17:25:00,Credit card,6.0,0.48,24.0,9,17
5196,WALM059,Pflugerville,Fashion accessories,68.0,1.0,2022-06-08,20:58:00,Credit card,8.0,0.33,68.0,6,20
5197,WALM024,Carrollton,Home and lifestyle,16.0,3.0,2022-11-30,19:00:00,Credit card,6.0,0.48,48.0,11,19
5198,WALM072,Lancaster,Fashion accessories,29.0,2.0,2021-05-09,16:07:00,Credit card,5.0,0.33,58.0,5,16
5199,WALM041,Mission,Home and lifestyle,21.0,1.0,2021-03-12,20:31:00,Ewallet,4.0,0.48,21.0,3,20
5200,WALM005,Fort Worth,Fashion accessories,68.0,3.0,2023-09-17,20:47:00,Credit card,8.0,0.48,204.0,9,20
5201,WALM083,Farmers Branch,Home and lifestyle,47.0,2.0,2020-03-08,16:36:00,Credit card,5.0,0.33,94.0,3,16
5202,WALM017,McKinney,Fashion accessories,29.0,3.0,2023-11-30,20:09:00,Credit card,4.0,0.48,87.0,11,20
5203,WALM090,Brownwood,Home and lifestyle,48.0,3.0,2022-09-28,17:27:00,Credit card,5.0,0.33,144.0,9,17
5204,WALM068,Burleson,Fashion accessories,84.0,2.0,2021-08-12,20:20:00,Credit card,5.0,0.33,168.0,8,20
5205,WALM058,Port Arthur,Home and lifestyle,80.0,2.0,2021-08-25,17:23:00,Credit card,8.0,0.33,160.0,8,17
5206,WALM006,El Paso,Fashion accessories,76.0,2.0,2021-12-17,15:27:00,Credit card,7.0,0.48,152.0,12,15
5207,WALM010,Laredo,Home and lifestyle,74.0,1.0,2021-02-12,19:28:00,Credit card,6.0,0.48,74.0,2,19
5208,WALM057,Euless,Fashion accessories,76.0,1.0,2021-10-09,16:41:00,Credit card,8.0,0.33,76.0,10,16
5209,WALM042,Bryan,Home and lifestyle,28.0,3.0,2023-08-28,16:28:00,Credit card,9.0,0.48,84.0,8,16
5210,WALM002,Dallas,Fashion accessories,36.0,1.0,2021-08-13,15:47:00,Credit card,7.0,0.36,36.0,8,15
5211,WALM048,Harlingen,Home and lifestyle,37.0,2.0,2021-08-21,15:40:00,Credit card,9.0,0.48,74.0,8,15
5212,WALM005,Fort Worth,Fashion accessories,24.0,1.0,2023-08-30,20:43:00,Credit card,8.0,0.48,24.0,8,20
5213,WALM076,Huntsville,Home and lifestyle,44.0,1.0,2021-10-27,17:59:00,Credit card,4.0,0.33,44.0,10,17
5214,WALM018,Frisco,Fashion accessories,34.0,2.0,2021-11-23,18:39:00,Credit card,7.0,0.48,68.0,11,18
5215,WALM024,Carrollton,Home and lifestyle,41.0,2.0,2022-08-21,16:32:00,Credit card,6.0,0.48,82.0,8,16
5216,WALM061,Cedar Park,Fashion accessories,84.0,2.0,2020-11-26,15:43:00,Credit card,8.0,0.33,168.0,11,15
5217,WALM031,Lewisville,Home and lifestyle,36.0,2.0,2022-08-11,17:50:00,Credit card,6.0,0.48,72.0,8,17
5218,WALM079,La Porte,Fashion accessories,30.0,1.0,2023-11-21,20:35:00,Credit card,8.0,0.33,30.0,11,20
5219,WALM057,Euless,Home and lifestyle,23.0,1.0,2022-06-12,15:43:00,Credit card,6.0,0.33,23.0,6,15
5220,WALM066,Grapevine,Fashion accessories,25.0,1.0,2023-07-10,17:24:00,Credit card,9.0,0.33,25.0,7,17
5221,WALM051,New Braunfels,Home and lifestyle,19.0,1.0,2020-08-13,18:04:00,Credit card,4.0,0.48,19.0,8,18
5222,WALM015,Grand Prairie,Fashion accessories,80.0,3.0,2021-07-11,19:48:00,Credit card,4.0,0.48,240.0,7,19
5223,WALM100,Canyon,Home and lifestyle,40.0,1.0,2022-11-16,17:49:00,Credit card,8.0,0.18,40.0,11,17
5224,WALM068,Burleson,Fashion accessories,80.0,1.0,2022-10-17,15:39:00,Credit card,8.0,0.33,80.0,10,15
5225,WALM080,Nacogdoches,Home and lifestyle,55.0,3.0,2021-09-11,15:49:00,Credit card,7.0,0.33,165.0,9,15
5226,WALM042,Bryan,Fashion accessories,51.0,3.0,2022-11-16,17:06:00,Credit card,9.0,0.48,153.0,11,17
5227,WALM005,Fort Worth,Home and lifestyle,47.0,2.0,2023-08-30,18:52:00,Credit card,5.0,0.48,94.0,8,18
5228,WALM048,Harlingen,Fashion accessories,82.0,2.0,2020-08-17,19:54:00,Credit card,8.0,0.48,164.0,8,19
5229,WALM004,Austin,Home and lifestyle,70.0,3.0,2022-08-29,18:15:00,Credit card,7.0,0.48,210.0,8,18
5230,WALM043,Baytown,Fashion accessories,63.0,3.0,2020-11-25,19:09:00,Credit card,7.0,0.48,189.0,11,19
5231,WALM030,Richardson,Home and lifestyle,27.0,2.0,2022-06-09,18:23:00,Credit card,4.0,0.48,54.0,6,18
5232,WALM092,Lake Jackson,Fashion accessories,29.0,1.0,2020-09-10,20:51:00,Credit card,8.0,0.33,29.0,9,20
5233,WALM005,Fort Worth,Home and lifestyle,47.0,3.0,2020-11-14,17:37:00,Credit card,8.0,0.48,141.0,11,17
5234,WALM015,Grand Prairie,Fashion accessories,80.0,3.0,2022-12-20,20:16:00,Credit card,9.0,0.48,240.0,12,20
5235,WALM052,Mansfield,Home and lifestyle,57.0,2.0,2020-05-12,19:53:00,Credit card,4.0,0.57,114.0,5,19
5236,WALM045,Missouri City,Fashion accessories,47.0,1.0,2022-07-12,18:43:00,Credit card,6.0,0.48,47.0,7,18
5237,WALM059,Pflugerville,Home and lifestyle,42.0,1.0,2021-08-25,19:50:00,Credit card,4.0,0.33,42.0,8,19
5238,WALM064,Bedford,Fashion accessories,73.0,2.0,2022-12-27,16:57:00,Credit card,4.0,0.33,146.0,12,16
5239,WALM069,Rockwall,Home and lifestyle,25.0,3.0,2022-10-25,19:54:00,Credit card,6.0,0.33,75.0,10,19
5240,WALM051,New Braunfels,Fashion accessories,19.0,2.0,2022-07-11,16:04:00,Credit card,6.0,0.57,38.0,7,16
5241,WALM002,Dallas,Home and lifestyle,20.0,2.0,2023-11-23,15:41:00,Credit card,7.0,0.36,40.0,11,15
5242,WALM068,Burleson,Fashion accessories,82.0,1.0,2021-08-19,18:07:00,Credit card,3.0,0.33,82.0,8,18
5243,WALM022,Mesquite,Home and lifestyle,49.0,1.0,2021-10-15,19:38:00,Credit card,6.0,0.48,49.0,10,19
5244,WALM043,Baytown,Fashion accessories,67.0,1.0,2021-09-24,18:07:00,Credit card,3.0,0.48,67.0,9,18
5245,WALM078,Del Rio,Home and lifestyle,24.0,2.0,2023-11-13,15:55:00,Credit card,7.0,0.33,48.0,11,15
5246,WALM001,Houston,Fashion accessories,54.0,3.0,2020-09-28,17:12:00,Credit card,6.0,0.36,162.0,9,17
5247,WALM060,DeSoto,Home and lifestyle,81.0,1.0,2020-08-23,15:48:00,Credit card,5.0,0.33,81.0,8,15
5248,WALM061,Cedar Park,Fashion accessories,45.0,3.0,2022-11-09,16:52:00,Credit card,5.0,0.33,135.0,11,16
5249,WALM026,Denton,Home and lifestyle,74.0,2.0,2021-06-09,19:02:00,Credit card,7.0,0.48,148.0,6,19
5250,WALM026,Denton,Fashion accessories,43.0,3.0,2022-12-25,19:14:00,Credit card,7.0,0.48,129.0,12,19
5251,WALM058,Port Arthur,Home and lifestyle,62.0,3.0,2023-02-08,15:51:00,Credit card,6.0,0.33,186.0,2,15
5252,WALM068,Burleson,Fashion accessories,79.0,1.0,2020-09-11,17:01:00,Credit card,7.0,0.33,79.0,9,17
5253,WALM037,League City,Home and lifestyle,29.0,3.0,2022-06-12,17:53:00,Credit card,7.0,0.48,87.0,6,17
5254,WALM015,Grand Prairie,Fashion accessories,19.0,1.0,2023-12-23,15:48:00,Credit card,6.0,0.48,19.0,12,15
5255,WALM071,Lufkin,Home and lifestyle,17.0,2.0,2023-12-21,19:37:00,Credit card,5.0,0.33,34.0,12,19
5256,WALM008,Corpus Christi,Fashion accessories,82.0,1.0,2023-12-20,19:16:00,Credit card,4.0,0.48,82.0,12,19
5257,WALM053,Conroe,Home and lifestyle,59.0,1.0,2022-12-15,17:47:00,Credit card,6.0,0.57,59.0,12,17
5258,WALM088,Cleburne,Fashion accessories,49.0,2.0,2022-01-11,17:57:00,Credit card,5.0,0.33,98.0,1,17
5259,WALM037,League City,Home and lifestyle,29.0,2.0,2022-11-10,18:15:00,Credit card,5.0,0.48,58.0,11,18
5260,WALM040,Edinburg,Fashion accessories,32.0,2.0,2021-08-25,20:45:00,Credit card,6.0,0.48,64.0,8,20
5261,WALM078,Del Rio,Home and lifestyle,63.0,3.0,2022-04-11,20:38:00,Credit card,4.0,0.33,189.0,4,20
5262,WALM019,Pasadena,Fashion accessories,27.0,1.0,2021-11-24,19:25:00,Credit card,3.0,0.48,27.0,11,19
5263,WALM013,Irving,Home and lifestyle,51.0,1.0,2022-11-24,19:27:00,Credit card,6.0,0.48,51.0,11,19
5264,WALM059,Pflugerville,Fashion accessories,75.0,2.0,2020-11-26,18:59:00,Credit card,7.0,0.33,150.0,11,18
5265,WALM093,Angleton,Home and lifestyle,50.0,2.0,2022-11-19,15:02:00,Credit card,7.0,0.33,100.0,11,15
5266,WALM092,Lake Jackson,Fashion accessories,15.0,1.0,2021-11-23,15:05:00,Credit card,6.0,0.33,15.0,11,15
5267,WALM018,Frisco,Home and lifestyle,74.0,1.0,2021-11-18,19:22:00,Credit card,5.0,0.48,74.0,11,19
5268,WALM001,Houston,Fashion accessories,41.0,2.0,2022-12-15,16:27:00,Credit card,3.0,0.36,82.0,12,16
5269,WALM037,League City,Home and lifestyle,40.0,2.0,2021-11-25,15:54:00,Credit card,5.0,0.48,80.0,11,15
5270,WALM053,Conroe,Fashion accessories,47.0,2.0,2022-01-12,18:23:00,Credit card,5.0,0.21,94.0,1,18
5271,WALM061,Cedar Park,Home and lifestyle,73.0,1.0,2020-06-11,16:40:00,Credit card,5.0,0.33,73.0,6,16
5272,WALM052,Mansfield,Fashion accessories,42.0,3.0,2021-12-28,18:01:00,Credit card,6.0,0.57,126.0,12,18
5273,WALM010,Laredo,Home and lifestyle,67.0,1.0,2021-03-12,19:00:00,Credit card,3.0,0.48,67.0,3,19
5274,WALM047,Flower Mound,Fashion accessories,77.0,2.0,2022-11-25,19:41:00,Credit card,6.0,0.48,154.0,11,19
5275,WALM044,Pharr,Home and lifestyle,53.0,3.0,2020-06-12,17:31:00,Credit card,5.0,0.48,159.0,6,17
5276,WALM008,Corpus Christi,Fashion accessories,56.0,2.0,2023-12-23,20:14:00,Credit card,5.0,0.48,112.0,12,20
5277,WALM004,Austin,Home and lifestyle,42.0,1.0,2020-12-12,18:25:00,Credit card,5.0,0.48,42.0,12,18
5278,WALM062,Galveston,Fashion accessories,66.0,2.0,2020-11-14,17:00:00,Credit card,7.0,0.33,132.0,11,17
5279,WALM017,McKinney,Home and lifestyle,85.0,1.0,2022-12-15,20:10:00,Credit card,7.0,0.48,85.0,12,20
5280,WALM028,Odessa,Fashion accessories,47.0,1.0,2020-06-12,19:41:00,Credit card,4.0,0.48,47.0,6,19
5281,WALM007,Arlington,Home and lifestyle,28.0,3.0,2023-11-21,18:17:00,Credit card,4.0,0.48,84.0,11,18
5282,WALM041,Mission,Fashion accessories,37.0,3.0,2020-12-11,17:31:00,Ewallet,7.0,0.48,111.0,12,17
5283,WALM095,Big Spring,Home and lifestyle,38.0,1.0,2020-11-21,15:17:00,Credit card,6.0,0.33,38.0,11,15
5284,WALM072,Lancaster,Fashion accessories,38.0,3.0,2022-04-12,19:15:00,Credit card,7.0,0.33,114.0,4,19
5285,WALM060,DeSoto,Home and lifestyle,50.0,2.0,2020-12-28,20:52:00,Credit card,7.0,0.33,100.0,12,20
5286,WALM071,Lufkin,Fashion accessories,22.0,1.0,2020-11-12,20:25:00,Credit card,4.0,0.33,22.0,11,20
5287,WALM062,Galveston,Home and lifestyle,45.0,3.0,2023-11-22,20:03:00,Credit card,6.0,0.33,135.0,11,20
5288,WALM009,Plano,Fashion accessories,29.0,1.0,2023-12-11,16:02:00,Credit card,6.0,0.48,29.0,12,16
5289,WALM039,Longview,Home and lifestyle,22.0,1.0,2023-06-12,17:14:00,Credit card,5.0,0.48,22.0,6,17
5290,WALM005,Fort Worth,Fashion accessories,39.0,1.0,2022-01-11,20:05:00,Credit card,5.0,0.48,39.0,1,20
5291,WALM037,League City,Home and lifestyle,15.0,3.0,2021-11-30,16:28:00,Credit card,7.0,0.48,45.0,11,16
5292,WALM008,Corpus Christi,Fashion accessories,31.0,2.0,2022-08-11,19:25:00,Credit card,5.0,0.48,62.0,8,19
5293,WALM063,Georgetown,Home and lifestyle,47.0,1.0,2022-11-17,15:32:00,Credit card,4.0,0.33,47.0,11,15
5294,WALM036,Allen,Fashion accessories,24.0,3.0,2020-12-23,18:53:00,Credit card,3.0,0.48,72.0,12,18
5295,WALM040,Edinburg,Home and lifestyle,71.0,3.0,2022-12-18,19:48:00,Credit card,7.0,0.48,213.0,12,19
5296,WALM048,Harlingen,Fashion accessories,63.0,3.0,2021-11-29,20:52:00,Credit card,5.0,0.48,189.0,11,20
5297,WALM090,Brownwood,Home and lifestyle,79.0,3.0,2023-12-16,19:24:00,Credit card,6.0,0.33,237.0,12,19
5298,WALM081,Friendswood,Fashion accessories,17.0,3.0,2022-12-15,18:32:00,Credit card,4.0,0.33,51.0,12,18
5299,WALM022,Mesquite,Home and lifestyle,24.0,2.0,2020-11-18,19:40:00,Credit card,3.0,0.48,48.0,11,19
5300,WALM051,New Braunfels,Fashion accessories,73.0,3.0,2021-11-15,18:52:00,Credit card,7.0,0.57,219.0,11,18
5301,WALM062,Galveston,Home and lifestyle,30.0,3.0,2023-12-15,17:40:00,Credit card,6.0,0.33,90.0,12,17
5302,WALM083,Farmers Branch,Fashion accessories,55.0,2.0,2021-11-12,18:10:00,Credit card,5.0,0.33,110.0,11,18
5303,WALM010,Laredo,Home and lifestyle,83.0,2.0,2023-11-24,16:14:00,Credit card,7.0,0.48,166.0,11,16
5304,WALM088,Cleburne,Fashion accessories,62.0,2.0,2021-11-28,15:12:00,Credit card,3.0,0.33,124.0,11,15
5305,WALM028,Odessa,Home and lifestyle,23.0,1.0,2023-11-30,18:15:00,Credit card,4.0,0.48,23.0,11,18
5306,WALM057,Euless,Fashion accessories,16.0,1.0,2021-11-11,18:19:00,Credit card,7.0,0.33,16.0,11,18
5307,WALM048,Harlingen,Home and lifestyle,82.0,2.0,2022-11-23,19:21:00,Credit card,3.0,0.48,164.0,11,19
5308,WALM017,McKinney,Fashion accessories,18.0,1.0,2022-11-23,18:31:00,Credit card,6.0,0.48,18.0,11,18
5309,WALM045,Missouri City,Home and lifestyle,23.0,1.0,2023-12-17,16:20:00,Credit card,5.0,0.48,23.0,12,16
5310,WALM067,Haltom City,Fashion accessories,79.0,2.0,2023-01-12,17:09:00,Credit card,3.0,0.33,158.0,1,17
5311,WALM048,Harlingen,Home and lifestyle,40.0,1.0,2021-11-11,18:59:00,Credit card,5.0,0.48,40.0,11,18
5312,WALM098,Mineral Wells,Fashion accessories,71.0,1.0,2020-11-12,15:09:00,Credit card,4.0,0.18,71.0,11,15
5313,WALM037,League City,Home and lifestyle,79.0,1.0,2022-11-26,18:23:00,Credit card,6.0,0.48,79.0,11,18
5314,WALM100,Canyon,Fashion accessories,25.0,2.0,2023-11-15,17:04:00,Credit card,5.0,0.18,50.0,11,17
5315,WALM001,Houston,Home and lifestyle,22.0,2.0,2023-08-12,15:17:00,Credit card,5.0,0.36,44.0,8,15
5316,WALM060,DeSoto,Fashion accessories,34.0,3.0,2023-11-15,20:17:00,Credit card,6.0,0.33,102.0,11,20
5317,WALM053,Conroe,Home and lifestyle,15.0,2.0,2023-12-26,15:12:00,Credit card,3.0,0.57,30.0,12,15
5318,WALM048,Harlingen,Fashion accessories,56.0,2.0,2020-07-11,17:19:00,Credit card,5.0,0.48,112.0,7,17
5319,WALM036,Allen,Home and lifestyle,60.0,1.0,2022-02-12,19:21:00,Credit card,4.0,0.48,60.0,2,19
5320,WALM030,Richardson,Fashion accessories,71.0,1.0,2021-12-11,16:02:00,Credit card,5.0,0.48,71.0,12,16
5321,WALM026,Denton,Home and lifestyle,81.0,1.0,2022-10-12,18:35:00,Credit card,3.0,0.48,81.0,10,18
5322,WALM090,Brownwood,Fashion accessories,28.0,2.0,2020-12-22,20:16:00,Credit card,6.0,0.33,56.0,12,20
5323,WALM042,Bryan,Home and lifestyle,81.0,1.0,2023-11-23,19:31:00,Credit card,4.0,0.48,81.0,11,19
5324,WALM064,Bedford,Fashion accessories,15.0,1.0,2020-09-11,18:13:00,Credit card,4.0,0.33,15.0,9,18
5325,WALM045,Missouri City,Home and lifestyle,31.0,3.0,2020-12-29,16:20:00,Credit card,5.0,0.48,93.0,12,16
5326,WALM043,Baytown,Fashion accessories,41.0,2.0,2022-12-18,17:23:00,Credit card,7.0,0.48,82.0,12,17
5327,WALM045,Missouri City,Home and lifestyle,20.0,1.0,2021-12-18,15:51:00,Credit card,5.0,0.48,20.0,12,15
5328,WALM058,Port Arthur,Fashion accessories,51.0,3.0,2020-12-13,16:14:00,Credit card,7.0,0.33,153.0,12,16
5329,WALM024,Carrollton,Home and lifestyle,63.0,2.0,2020-12-29,15:55:00,Credit card,5.0,0.48,126.0,12,15
5330,WALM028,Odessa,Fashion accessories,59.0,2.0,2021-12-28,19:46:00,Credit card,7.0,0.48,118.0,12,19
5331,WALM028,Odessa,Home and lifestyle,75.0,3.0,2023-11-16,18:17:00,Credit card,3.0,0.48,225.0,11,18
5332,WALM049,North Richland Hills,Fashion accessories,71.0,3.0,2021-12-14,17:59:00,Credit card,3.0,0.48,213.0,12,17
5333,WALM037,League City,Home and lifestyle,79.0,2.0,2020-12-12,17:32:00,Credit card,4.0,0.48,158.0,12,17
5334,WALM061,Cedar Park,Fashion accessories,60.0,2.0,2023-11-24,15:32:00,Credit card,5.0,0.33,120.0,11,15
5335,WALM062,Galveston,Home and lifestyle,85.0,3.0,2022-08-11,17:26:00,Credit card,7.0,0.33,255.0,8,17
5336,WALM023,Midland,Fashion accessories,31.0,1.0,2023-07-12,15:40:00,Credit card,6.0,0.48,31.0,7,15
5337,WALM033,Pearland,Home and lifestyle,61.0,1.0,2023-11-29,20:18:00,Credit card,3.0,0.48,61.0,11,20
5338,WALM021,McAllen,Fashion accessories,28.0,1.0,2022-11-24,19:22:00,Credit card,6.0,0.48,28.0,11,19
5339,WALM096,Eagle Pass,Home and lifestyle,54.0,1.0,2022-12-26,15:17:00,Credit card,4.0,0.18,54.0,12,15
5340,WALM006,El Paso,Fashion accessories,57.0,2.0,2020-10-11,15:58:00,Credit card,6.0,0.48,114.0,10,15
5341,WALM094,Alamo,Home and lifestyle,36.0,2.0,2021-12-29,19:22:00,Credit card,4.0,0.33,72.0,12,19
5342,WALM070,Hurst,Fashion accessories,83.0,2.0,2023-12-22,17:22:00,Credit card,5.0,0.33,166.0,12,17
5343,WALM063,Georgetown,Home and lifestyle,42.0,1.0,2020-04-11,19:46:00,Credit card,5.0,0.33,42.0,4,19
5344,WALM013,Irving,Fashion accessories,53.0,2.0,2020-02-12,15:39:00,Credit card,3.0,0.48,106.0,2,15
5345,WALM012,Garland,Home and lifestyle,27.0,3.0,2023-12-17,20:47:00,Credit card,7.0,0.48,81.0,12,20
5346,WALM039,Longview,Fashion accessories,43.0,2.0,2021-08-12,20:46:00,Credit card,5.0,0.48,86.0,8,20
5347,WALM066,Grapevine,Home and lifestyle,57.0,2.0,2020-11-25,20:18:00,Credit card,3.0,0.33,114.0,11,20
5348,WALM019,Pasadena,Fashion accessories,63.0,3.0,2021-10-12,16:50:00,Credit card,4.0,0.48,189.0,10,16
5349,WALM066,Grapevine,Home and lifestyle,18.0,3.0,2022-05-11,16:22:00,Credit card,6.0,0.33,54.0,5,16
5350,WALM028,Odessa,Fashion accessories,62.0,2.0,2023-12-16,20:10:00,Credit card,6.0,0.48,124.0,12,20
5351,WALM088,Cleburne,Home and lifestyle,20.0,2.0,2022-11-28,16:08:00,Credit card,3.0,0.33,40.0,11,16
5352,WALM048,Harlingen,Fashion accessories,53.0,2.0,2022-07-11,18:34:00,Credit card,5.0,0.48,106.0,7,18
5353,WALM092,Lake Jackson,Home and lifestyle,73.0,1.0,2021-11-27,15:19:00,Credit card,6.0,0.33,73.0,11,15
5354,WALM002,Dallas,Fashion accessories,84.0,3.0,2022-02-12,20:50:00,Credit card,5.0,0.36,252.0,2,20
5355,WALM009,Plano,Home and lifestyle,82.0,3.0,2021-11-12,16:42:00,Credit card,5.0,0.48,246.0,11,16
5356,WALM012,Garland,Fashion accessories,29.0,2.0,2023-02-12,19:34:00,Credit card,3.0,0.48,58.0,2,19
5357,WALM053,Conroe,Home and lifestyle,71.0,2.0,2022-12-29,20:13:00,Credit card,4.0,0.57,142.0,12,20
5358,WALM067,Haltom City,Fashion accessories,55.0,2.0,2021-07-12,16:56:00,Credit card,7.0,0.33,110.0,7,16
5359,WALM098,Mineral Wells,Home and lifestyle,33.0,2.0,2020-12-28,16:13:00,Credit card,4.0,0.18,66.0,12,16
5360,WALM041,Mission,Fashion accessories,50.0,2.0,2020-12-18,20:05:00,Ewallet,6.0,0.48,100.0,12,20
5361,WALM096,Eagle Pass,Home and lifestyle,44.0,1.0,2021-12-14,20:23:00,Credit card,6.0,0.18,44.0,12,20
5362,WALM053,Conroe,Fashion accessories,61.0,2.0,2022-02-11,15:50:00,Credit card,5.0,0.21,122.0,2,15
5363,WALM042,Bryan,Home and lifestyle,23.0,2.0,2022-11-18,17:21:00,Credit card,4.0,0.48,46.0,11,17
5364,WALM080,Nacogdoches,Fashion accessories,62.0,1.0,2020-12-18,17:23:00,Credit card,5.0,0.33,62.0,12,17
5365,WALM011,Lubbock,Home and lifestyle,80.0,3.0,2023-12-11,18:49:00,Credit card,6.0,0.48,240.0,12,18
5366,WALM010,Laredo,Fashion accessories,48.0,2.0,2023-11-18,20:55:00,Credit card,7.0,0.48,96.0,11,20
5367,WALM017,McKinney,Home and lifestyle,45.0,3.0,2020-12-11,19:20:00,Credit card,5.0,0.48,135.0,12,19
5368,WALM018,Frisco,Fashion accessories,60.0,2.0,2020-06-12,16:46:00,Credit card,6.0,0.48,120.0,6,16
5369,WALM037,League City,Home and lifestyle,51.0,3.0,2021-12-30,19:30:00,Credit card,4.0,0.48,153.0,12,19
5370,WALM062,Galveston,Fashion accessories,31.0,1.0,2021-12-28,17:18:00,Credit card,5.0,0.33,31.0,12,17
5371,WALM009,Plano,Home and lifestyle,51.0,1.0,2023-11-27,20:11:00,Credit card,7.0,0.48,51.0,11,20
5372,WALM019,Pasadena,Fashion accessories,37.0,1.0,2023-11-15,15:03:00,Credit card,7.0,0.48,37.0,11,15
